title, company, technical_skill, image_url, job_url
"Senior/Expert Fullstack Engineer (Typescript, NodeJS)",Swiss Marketplace,"['Senior', 'Amazon S3', 'DynamoDB', 'AWS', 'Sentry', 'Datadog', 'SNS', 'SQS', 'Typescript', 'JavaScript', 'Node.js', 'React', 'Vue.js']",https://nodeflair.com/api/v2/companies/9274.png,https://nodeflair.com/jobs/swiss-marketplace-senior-expert-fullstack-engineer-typescript-nodejs-188954?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Data Engineer,Pentalog,"['Mid', 'ETL', 'Factory', 'SparkSQL', 'Structs', 'pySpark', 'Pandas', 'Databricks', 'Azure', 'Spark', 'JSON', 'Python']",https://nodeflair.com/api/v2/companies/12931.png,https://nodeflair.com/jobs/pentalog-data-engineer-188962?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Manual Tester (Min 2 Năm Kinh Nghiệm),NMS,"['Junior', 'API', 'Postman', 'MySQL']",https://nodeflair.com/api/v2/companies/10180.png,https://nodeflair.com/jobs/nms-manual-tester-min-2-nam-kinh-nghi-m-188978?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
System Admin & Coordinator - French Speaking,VSL,"['Junior', 'Microsoft', 'MSSQL', 'SQL']",https://nodeflair.com/api/v2/companies/11946.png,https://nodeflair.com/jobs/vsl-system-admin-coordinator-french-speaking-188959?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
"Middle Java Developer (Spring, Angular)",VSL,"['Mid', 'AngularJS', 'Spring', 'Java', 'HTML', 'Hibernate', 'Angular', 'JavaScript', 'SQL', 'CSS']",https://nodeflair.com/api/v2/companies/11946.png,https://nodeflair.com/jobs/vsl-middle-java-developer-spring-angular-188960?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Full-Stack Java Developer - Salary Up to $2800,FPT,"['Mid', 'Senior', 'Lead', 'Container', 'API Gateway', 'Amazon S3', 'Spring Data', 'AWS', 'Rest API', 'Docker', 'API', 'Spring', 'KMS', 'CI', 'Fargate', 'ECS', 'Spring Security', 'Spring Cloud', 'J2ee', 'Java', 'HTML', 'Springboot', 'Angular', 'JavaScript', 'MySQL', 'CSS']",https://nodeflair.com/api/v2/companies/723.png,https://nodeflair.com/jobs/fpt-full-stack-java-developer-salary-up-to-2800-188955?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Middle Front-End Developer,BMBSoft,"['Mid', 'MVC', 'Web Api', 'API', 'SOAP', 'Less', 'Mocha', 'Jest', 'SASS', 'MSSQL', 'React Native', 'Asp.net', 'Redux', 'Angular', 'SQL', 'XML', 'C#', 'MySQL', 'React', 'CSS']",https://nodeflair.com/api/v2/companies/11934.png,https://nodeflair.com/jobs/bmbsoft-middle-front-end-developer-188957?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
"Middle - Lead Fullstack Developer (.Net, Angular) / .Net Developer",CMC Global,"['Lead', 'Mid', 'MVC', 'Rest API', 'API', 'Entity', 'WCF', '.Net Core', 'OOP', 'Git', 'Azure', 'HTML', 'Asp.net', 'Bootstrap', 'Angular', 'Typescript', 'JavaScript', 'SQL', 'JSON', 'XML', 'Ajax', 'C#', 'jQuery', 'Node.js', '.NET', 'Redis', 'CSS']",https://nodeflair.com/api/v2/companies/8126.png,https://nodeflair.com/jobs/cmc-global-middle-lead-fullstack-developer-net-angular-net-developer-188803?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
C++ developer,ITNavi,"['Mid', 'C++', 'Singleton', 'OOP', 'Git']",https://nodeflair.com/api/v2/companies/22117.png,https://nodeflair.com/jobs/itnavi-c-developer-188802?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Manual Tester _ ENG Giao Tiếp Tốt,VMO Holdings,"['Junior', 'API', 'Postman', 'JMeter', 'SQL', 'MySQL', 'MongoDB']",https://nodeflair.com/api/v2/companies/9280.png,https://nodeflair.com/jobs/vmo-holdings-manual-tester-_-eng-giao-ti-p-t-t-188842?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Node/Typescript Developer Engineer,TransPerfect,"['Junior', 'Rest API', 'Bitbucket', 'Typescript', 'JavaScript', 'Node.js', 'GraphQL', 'Elasticsearch', 'Redis', 'React', 'MongoDB']",https://nodeflair.com/api/v2/companies/2416.png,https://nodeflair.com/jobs/transperfect-node-typescript-developer-engineer-188801?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Full Stack Engineer,SCC,"['Mid', 'AWS', 'Selenium', 'Docker', 'Web Api', 'API', 'Analytics', 'CI', 'SCSS', 'Sprint', 'Git', 'Azure', 'HTML', 'Angular', 'Typescript', 'JavaScript', 'JSON', 'C#', '.NET', 'Python']",https://nodeflair.com/api/v2/companies/22116.png,https://nodeflair.com/jobs/scc-full-stack-engineer-188800?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
"Mobile Developer (middle, senior)",Synodus,"['Senior', 'Mid', 'Rest API', 'API', 'Flutter', 'iOS', 'Android']",https://nodeflair.com/api/v2/companies/7993.png,https://nodeflair.com/jobs/synodus-mobile-developer-middle-senior-188799?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Senior Android Developer,GFT Technologies,"['Senior', 'Coroutines', 'Analytics', 'CI', 'MVVM', 'OOP', 'Gradle', 'Android', 'Kotlin']",https://nodeflair.com/api/v2/companies/1059.png,https://nodeflair.com/jobs/gft-technologies-senior-android-developer-188798?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Mid-Level Java Developer,TransPerfect,"['Mid', 'MVC', 'Spring', 'Combine', 'Git', 'Spring MVC', 'J2ee', 'Java', 'NoSQL', 'Springboot', 'Hibernate', 'JavaScript', 'SQL', 'React', 'Maven']",https://nodeflair.com/api/v2/companies/2416.png,https://nodeflair.com/jobs/transperfect-mid-level-java-developer-188797?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
[Remote] Mobile Game Developer,Ateam Vietnam,"['Mid', 'Senior', 'Lead', 'iOS', 'Android']",https://nodeflair.com/api/v2/companies/14791.png,https://nodeflair.com/jobs/ateam-vietnam-remote-mobile-game-developer-188826?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Tester,Adamo,['Junior'],https://nodeflair.com/api/v2/companies/12448.png,https://nodeflair.com/jobs/adamo-tester-188830?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Thực Tập Sinh Tester,Adamo,['Intern'],https://nodeflair.com/api/v2/companies/12448.png,https://nodeflair.com/jobs/adamo-th-c-t-p-sinh-tester-188829?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Full-Stack Java Developer - Salary Up To $2800,FPT,"['Junior', 'Container', 'API Gateway', 'Amazon S3', 'Spring Data', 'AWS', 'Rest API', 'Docker', 'API', 'Spring', 'KMS', 'CI', 'Fargate', 'ECS', 'Spring Security', 'Spring Cloud', 'J2ee', 'Java', 'JUnit', 'HTML', 'Kubernetes', 'Springboot', 'Angular', 'JavaScript', 'MySQL', 'CSS']",https://nodeflair.com/api/v2/companies/723.png,https://nodeflair.com/jobs/fpt-full-stack-java-developer-salary-up-to-2800-188846?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Thực Tập Sinh Tester / Kiểm Thử Phần Mềm,Selex,['Intern'],https://nodeflair.com/api/v2/companies/9104.png,https://nodeflair.com/jobs/selex-th-c-t-p-sinh-tester-ki-m-th-ph-n-m-m-188845?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Manual Test Dự Án Banking (2 Năm Kinh Nghiệm),Paraline,"['Junior', 'API', 'SQL']",https://nodeflair.com/api/v2/companies/11978.png,https://nodeflair.com/jobs/paraline-manual-test-d-an-banking-2-nam-kinh-nghi-m-188855?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Product Owner,ETC Technology Systems,['Mid'],https://nodeflair.com/api/v2/companies/9784.png,https://nodeflair.com/jobs/etc-technology-systems-product-owner-188853?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Tester (Banking),Synodus,"['Junior', 'Sprint']",https://nodeflair.com/api/v2/companies/7993.png,https://nodeflair.com/jobs/synodus-tester-banking-188832?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Senior Fullstack Developer,FTech,"['Senior', 'MVC', 'Next.js', 'AWS', 'Rest API', 'Docker', 'ubuntu', 'OOP', 'Git', 'Azure', 'JavaScript', 'MySQL', 'React', 'MongoDB', 'Vue.js']",https://nodeflair.com/api/v2/companies/8449.png,https://nodeflair.com/jobs/ftech-senior-fullstack-developer-188834?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Solution Architect (.NET),FPT,"['Mid', 'Senior', 'Lead', 'MVC', 'AWS', 'Entity', 'Visual Studio', '.Net Core', 'Azure', 'HTML', 'JavaScript', 'SQL', 'C#', '.NET', 'CSS']",https://nodeflair.com/api/v2/companies/723.png,https://nodeflair.com/jobs/fpt-solution-architect-net-188827?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Angular Developer (Lập Trình Viên Angular),NTQ Solution,"['Mid', 'AWS', 'Angular', 'React', 'Vue.js']",https://nodeflair.com/api/v2/companies/11965.png,https://nodeflair.com/jobs/ntq-solution-angular-developer-l-p-trinh-vien-angular-188839?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Mobile Developer (Flutter),Hebela,"['Junior', 'Rest API', 'API', 'OOP', 'Sprint', 'Flutter', 'iOS', 'Android']",https://nodeflair.com/api/v2/companies/8689.png,https://nodeflair.com/jobs/hebela-mobile-developer-flutter-188712?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Fullstack Developer (JavaScript/NodeJS/PHP/Java),SanAn,"['Mid', 'AWS', 'Go', 'Oracle', 'API', 'Java', 'Angular', 'SQL', 'Node.js', 'PostgreSQL', 'PHP', 'MySQL', 'React', 'Vue.js']",https://nodeflair.com/api/v2/companies/9466.png,https://nodeflair.com/jobs/sanan-fullstack-developer-javascript-nodejs-php-java-188687?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Middle Tester,SanAn,"['Mid', 'SQL']",https://nodeflair.com/api/v2/companies/9466.png,https://nodeflair.com/jobs/sanan-middle-tester-188692?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Junior DevOps Engineer,BIPLUS SOFTWARE,"['Junior', 'RDS', 'Amazon S3', 'AWS', 'Docker', 'Go', 'Shell Script', 'Spring', 'IAM', 'CloudFront', 'EC2', 'EKS', 'Shell', 'Java', 'Linux', 'NoSQL', 'Kubernetes', 'Springboot', 'SQL', 'Node.js', 'Python']",https://nodeflair.com/api/v2/companies/10171.png,https://nodeflair.com/jobs/biplus-software-junior-devops-engineer-188708?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Fresher/Junior QA,FPT,['Junior'],https://nodeflair.com/api/v2/companies/723.png,https://nodeflair.com/jobs/fpt-fresher-junior-qa-188698?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Full-Stack Developer (.NET/ VueJS ),FPT,"['Mid', 'Web Api', 'API', 'Microsoft SQL Server', 'T SQL', 'Microsoft', 'Azure', 'Typescript', 'JavaScript', 'SQL', 'JSON', 'XML', 'C#', '.NET', 'PostgreSQL', 'GraphQL', 'Redis', 'Vue.js']",https://nodeflair.com/api/v2/companies/723.png,https://nodeflair.com/jobs/fpt-full-stack-developer-net-vuejs-188707?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
"Frontend Developer ( Thành Thạo HTML.CSS, Biết JS)",BEAE,"['Junior', 'HTML', 'ES6', 'JavaScript', 'CSS', 'Vue.js']",https://nodeflair.com/api/v2/companies/12460.png,https://nodeflair.com/jobs/beae-frontend-developer-thanh-th-o-html-css-bi-t-js-188713?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Full-Stack Tester (Automation/Manual),FPT,"['Mid', 'WebDriver', 'Selenium', 'API', 'CI', 'Postman', 'Azure', 'Java', 'JavaScript', 'C#']",https://nodeflair.com/api/v2/companies/723.png,https://nodeflair.com/jobs/fpt-full-stack-tester-automation-manual-188703?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Solution Architect (.NET),FPT,"['Mid', 'MVC', 'RDS', 'AWS', 'Entity', 'Visual Studio', '.Net Core', 'Azure', 'HTML', 'JavaScript', 'SQL', 'C#', '.NET', 'CSS', 'Vue.js']",https://nodeflair.com/api/v2/companies/723.png,https://nodeflair.com/jobs/fpt-solution-architect-net-188694?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Full-Stack Developer ( Angular /.NET),FPT,"['Mid', 'Rest API', 'SPA', '.Net Core', 'Java', 'Asp.net', 'Angular', 'Typescript', 'C#', '.NET', 'CSS']",https://nodeflair.com/api/v2/companies/723.png,https://nodeflair.com/jobs/fpt-full-stack-developer-angular-net-188700?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Senior/Expert Site Reliability Engineer (AWS),Swiss Marketplace,"['Senior', 'AWS', 'AWS CDK', 'Shell Script', 'Shell', 'Git', 'Typescript']",https://nodeflair.com/api/v2/companies/9274.png,https://nodeflair.com/jobs/swiss-marketplace-senior-expert-site-reliability-engineer-aws-188676?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Tester,Fabbi,"['Junior', 'API', 'Flow', 'SQL']",https://nodeflair.com/api/v2/companies/12511.png,https://nodeflair.com/jobs/fabbi-tester-188680?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Software Test Coordinator,Bosch,"['Mid', 'Senior', 'Lead', 'Microsoft', 'SAP']",https://nodeflair.com/api/v2/companies/141.png,https://nodeflair.com/jobs/bosch-software-test-coordinator-188681?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Hn_Automotive Android App Developer,Bosch,"['Mid', 'Senior', 'Lead', 'SVN', 'Jenkins', 'HAL', 'CI', 'Git', 'Java', 'Linux', 'Android']",https://nodeflair.com/api/v2/companies/141.png,https://nodeflair.com/jobs/bosch-hn_automotive-android-app-developer-188677?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Java Developer,FPT,"['Mid', 'Rest API', 'Docker', 'Spring', 'OOP', 'Java', 'HTML', 'Kubernetes', 'Springboot', 'JavaScript', 'jQuery', 'CSS']",https://nodeflair.com/api/v2/companies/723.png,https://nodeflair.com/jobs/fpt-java-developer-188635?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Reporting/Template Developer,AS White Global,"['Mid', 'Junior', 'Pentaho', 'T SQL', 'PowerBI', 'HTML', 'JavaScript', 'SQL', 'jQuery', 'PostgreSQL']",https://nodeflair.com/api/v2/companies/14826.png,https://nodeflair.com/jobs/as-white-global-reporting-template-developer-188634?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
DevOps Engineer,TransPerfect,"['Mid', 'API Gateway', 'MariaDB', 'API', 'Windows Server', 'CI', 'Apache', 'Java', 'Linux', 'Bitbucket', 'JavaScript', 'Node.js', 'MongoDB', 'Python']",https://nodeflair.com/api/v2/companies/2416.png,https://nodeflair.com/jobs/transperfect-devops-engineer-188633?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
ServiceNow Engineer,CODE LEAP,"['Junior', 'HTML', 'JavaScript', 'CSS']",https://nodeflair.com/api/v2/companies/16761.png,https://nodeflair.com/jobs/code-leap-servicenow-engineer-188632?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Remote Full-stack PHP Developer,Scopic,"['Mid', 'MVC', 'AWS', 'Flow', 'Aurora', 'JavaScript', 'Laravel', 'SQL', 'PHP', 'MySQL', 'React']",https://nodeflair.com/api/v2/companies/3395.png,https://nodeflair.com/jobs/scopic-remote-full-stack-php-developer-188631?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
DevOps Engineer (Senior/Principal),YODY Fashion,"['Principal', 'Senior', 'GitLab', 'RDS', 'Amazon S3', 'AWS', 'Terraform', 'Jenkins', 'Go', 'GitLab CI', 'VPC', 'CI', 'IAM', 'ECS', 'EC2', 'EKS', 'CodePipeline', 'Java', 'Kubernetes', 'Python']",https://nodeflair.com/api/v2/companies/8514.png,https://nodeflair.com/jobs/yody-fashion-devops-engineer-senior-principal-188630?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Frontend Developer,ECQ,"['Junior', 'Strategy', 'Websockets', 'Rest API', 'API', 'Modular', 'Firebase', 'SCSS', 'Less', 'Webpack', 'Git', 'SASS', 'HTML', 'Redux', 'Typescript', 'JavaScript', 'Node.js', 'React', 'CSS']",https://nodeflair.com/api/v2/companies/22101.png,https://nodeflair.com/jobs/ecq-frontend-developer-188629?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Front-end Developer (Angular),NAL Solutions,"['Mid', 'yarn', 'Rest API', 'API', 'play', 'Flow', 'Jasmine', 'Webpack', 'Mocha', 'Git', 'Jest', 'SASS', 'Azure', 'npm', 'Bootstrap', 'Angular', 'Typescript', 'ES6', 'JavaScript', 'jQuery', 'React', 'Vue.js']",https://nodeflair.com/api/v2/companies/13027.png,https://nodeflair.com/jobs/nal-solutions-front-end-developer-angular-188626?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Manual QA Engineer,Evizi,"['Mid', 'API']",https://nodeflair.com/api/v2/companies/18002.png,https://nodeflair.com/jobs/evizi-manual-qa-engineer-188625?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Senior to Lead Nodejs Developer,NFQ,"['Lead', 'MVC', 'AWS', 'Swagger', 'Rest API', 'API', 'Google Cloud', 'Combine', 'OOP', 'Azure', 'NoSQL', 'SQL', 'Node.js', 'PostgreSQL', 'MySQL', 'Redis', 'React', 'MongoDB', 'Vue.js']",https://nodeflair.com/api/v2/companies/10629.png,https://nodeflair.com/jobs/nfq-senior-to-lead-nodejs-developer-188622?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Senior Full Stack .NET/ReactJS Engineer - Work in Da Nang,Orient Software,"['Senior', 'HTTP', 'MVC', 'MariaDB', 'Rest API', 'Web Api', 'API', 'play', 'Entity', 'CI', 'Flow', '.Net Core', 'OOP', 'Git', 'MSSQL', 'Asp.net', 'SQL', 'C#', '.NET', 'PostgreSQL', 'MySQL']",https://nodeflair.com/api/v2/companies/2011.png,https://nodeflair.com/jobs/orient-software-senior-full-stack-net-reactjs-engineer-work-in-da-nang-188621?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Senior Full Stack Engineer,ELSA,"['Senior', 'TDD', 'AWS', 'Flutter', 'Python', 'Vue.js']",https://nodeflair.com/api/v2/companies/14775.png,https://nodeflair.com/jobs/elsa-senior-full-stack-engineer-188620?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Embedded C/C++ Software Engineer,FPT,"['Mid', 'C++', 'OOP', 'C']",https://nodeflair.com/api/v2/companies/723.png,https://nodeflair.com/jobs/fpt-embedded-c-c-software-engineer-188619?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Lead Blockchain Developer - Full Time Remote,Dreams Quest,"['Lead', 'Go', 'Oracle', 'web3.js', 'Flow', 'Angular', 'JavaScript', 'React', 'Vue.js']",https://nodeflair.com/api/v2/companies/22100.png,https://nodeflair.com/jobs/dreams-quest-lead-blockchain-developer-full-time-remote-188618?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Software Engineer,Wizeline,"['AWS', 'Rest API', 'API', 'Google Cloud', 'gRPC', 'Java', 'JavaScript', '.NET', 'React']",https://nodeflair.com/api/v2/companies/14891.png,https://nodeflair.com/jobs/wizeline-software-engineer-188616?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
"Software Engineer, Fullstack",Grab,"['Mid', 'Rest API', 'Microsoft', 'Git', 'HTML', 'npm', 'Bootstrap', 'Typescript', 'JavaScript', 'jQuery', 'Node.js', 'MySQL', 'React', 'Vue.js']",https://nodeflair.com/api/v2/companies/168.png,https://nodeflair.com/jobs/grab-software-engineer-fullstack-188615?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Senior Backend Engineer (Golang),Hello Health,"['Senior', 'GitLab', 'Rest API', 'Docker', 'Go', 'CI', 'gRPC', 'Git', 'NoSQL', 'JavaScript', 'SQL', 'PostgreSQL', 'GraphQL', 'PHP', 'MySQL', 'MongoDB']",https://nodeflair.com/api/v2/companies/14902.png,https://nodeflair.com/jobs/hello-health-senior-backend-engineer-golang-188614?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Back-end Developer (Ruby on Rails),L4 Studio,"['Senior', 'Rest API', 'Ruby on Rails', 'Git', 'Ruby', 'SQL', 'PostgreSQL', 'Redis']",https://nodeflair.com/api/v2/companies/22099.png,https://nodeflair.com/jobs/l4-studio-back-end-developer-ruby-on-rails-188613?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
(Senior) Back End Developer,Ho Chi Minh,"['Senior', 'GitLab', 'CI', 'Git', 'Java', 'Bitbucket']",https://nodeflair.com/api/v2/companies/22098.png,https://nodeflair.com/jobs/ho-chi-minh-senior-back-end-developer-188604?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Back End Developer,Interate Corp,"['AWS', 'API', 'CI', 'OOP', 'SQL', 'Node.js', 'PostgreSQL', 'PHP', 'MySQL', 'MongoDB', 'Python']",https://nodeflair.com/api/v2/companies/22097.png,https://nodeflair.com/jobs/interate-corp-back-end-developer-188600?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
[HN] DevOps ENGINEER,METUB,"['AWS', 'Terraform', 'Docker', 'Go', 'Google Cloud', 'Microsoft', 'UNIX', 'Git', 'Azure', 'Linux', 'NoSQL', 'Kubernetes', 'Ansible', 'SQL', 'Node.js']",https://nodeflair.com/api/v2/companies/9794.png,https://nodeflair.com/jobs/metub-hn-devops-engineer-188599?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Full Stack Software Engineer (Python & Javascript / Typescript),Royal HaskoningDHV,"['Mid', 'Terraform', 'Docker', 'Sentry', 'Combine', 'Azure', 'Typescript', 'Kotlin', 'JavaScript', 'React', 'Django', 'Python', 'Vue.js']",https://nodeflair.com/api/v2/companies/14414.png,https://nodeflair.com/jobs/royal-haskoningdhv-full-stack-software-engineer-python-javascript-typescript-188598?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Application Developer,SYMPER,['CSS'],https://nodeflair.com/api/v2/companies/10177.png,https://nodeflair.com/jobs/symper-application-developer-188597?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Senior Java Software Engineer,DigiCommerce,"['Senior', 'Strategy', 'Next.js', 'AWS', 'Rest API', 'Factory', 'Spring', 'CI', 'Mockito', 'Git', 'Java', 'Linux', 'Gradle', 'Bootstrap', 'PostgreSQL', 'MySQL', 'Redis', 'React', 'MongoDB', 'Maven', 'CSS']",https://nodeflair.com/api/v2/companies/12902.png,https://nodeflair.com/jobs/digicommerce-senior-java-software-engineer-188596?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Lập Trình Viên Mobile (Flutter Developer),ATO,"['Junior', 'API', 'OOP', 'Flutter', 'React Native', 'React']",https://nodeflair.com/api/v2/companies/12439.png,https://nodeflair.com/jobs/ato-l-p-trinh-vien-mobile-flutter-developer-188683?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Senior Manual Tester (French),Capgemini,"['Mid', 'Senior', 'Lead', 'Postman', 'Sprint', 'Azure']",https://nodeflair.com/api/v2/companies/375.png,https://nodeflair.com/jobs/capgemini-senior-manual-tester-french-188684?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Internship Tester (French),Capgemini,"['Intern', 'OOP', 'Java', 'C#', 'Python']",https://nodeflair.com/api/v2/companies/375.png,https://nodeflair.com/jobs/capgemini-internship-tester-french-188689?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
[HN] Tester - Nhân Viên Kiểm Thử Phần Mềm,Quang Ich,['Mid'],https://nodeflair.com/api/v2/companies/9086.png,https://nodeflair.com/jobs/quang-ich-hn-tester-nhan-vien-ki-m-th-ph-n-m-m-188675?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Fresher Data Engineer /Reverse Engineer,NMS,"['Junior', 'Java', 'Python']",https://nodeflair.com/api/v2/companies/10180.png,https://nodeflair.com/jobs/nms-fresher-data-engineer-reverse-engineer-188558?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Programer/ System Engineer,Amela,"['Junior', 'Struts', 'Spring', 'CI', 'Java', 'SQL', '.NET', 'PHP']",https://nodeflair.com/api/v2/companies/13330.png,https://nodeflair.com/jobs/amela-programer-system-engineer-188547?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Backend Developer (Nodejs),Finviet,"['Junior', 'Websockets', 'Rest API', 'API', 'ActiveMQ', 'Git', 'JavaScript', 'Node.js', 'React']",https://nodeflair.com/api/v2/companies/13028.png,https://nodeflair.com/jobs/finviet-backend-developer-nodejs-188555?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Junior Security Engineer,SmartOSC,"['Junior', 'API', 'SonarQube', 'kafka', 'PostgreSQL', 'GraphQL', 'MySQL']",https://nodeflair.com/api/v2/companies/8024.png,https://nodeflair.com/jobs/smartosc-junior-security-engineer-188561?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Senior Java Developer,Techcombank,"['Senior', 'API', 'Spring', 'Git', 'Java', 'SQL', 'C', 'Python']",https://nodeflair.com/api/v2/companies/8467.png,https://nodeflair.com/jobs/techcombank-senior-java-developer-188540?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
DevOps Engineer (Senior/Intermediate),Employment Hero,"['Senior', 'AWS', 'Docker', 'Go', 'play', 'Sentry', 'Datadog', 'Kubernetes', 'Typescript', 'Ruby', 'Python']",https://nodeflair.com/api/v2/companies/10841.png,https://nodeflair.com/jobs/employment-hero-devops-engineer-senior-intermediate-188539?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Senior Quality Assurance Engineer (Manual + Automation),Galaxy FinX,"['Senior', 'Azure']",https://nodeflair.com/api/v2/companies/9282.png,https://nodeflair.com/jobs/galaxy-finx-senior-quality-assurance-engineer-manual-automation-188538?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Back-End Engineer,Braintrust,"['Rest API', 'Docker', 'Go', 'Ethereum', 'CI', 'gRPC', 'Rust', 'Grafana', 'Prometheus', 'Kubernetes', 'SQL', 'PostgreSQL', 'Python']",https://nodeflair.com/api/v2/companies/16061.png,https://nodeflair.com/jobs/braintrust-back-end-engineer-188537?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Node/Typescript Developer Engineer,TransPerfect,"['Junior', 'Rest API', 'Bitbucket', 'Typescript', 'JavaScript', 'Node.js', 'GraphQL', 'Elasticsearch', 'Redis', 'React', 'MongoDB']",https://nodeflair.com/api/v2/companies/2416.png,https://nodeflair.com/jobs/transperfect-node-typescript-developer-engineer-188536?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
